PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|750|623|2019|USD|6801|BUSA Transaction Liab|QS|R&W QS - 40%|QS|TRALIA,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,750,623,2019,N,,USD,USD,Y,834846.9422,,-1,New,,,,,,-,-,834846.9422,,,,QS,TRALIA,P-RP-P-TTY|01/04/2019|01/04/2020|750|623|2019|USD|6801|BUSA Transaction Liab|QS|R&W QS - 40%|QS|TRALIA,0
,F,P-RP-P-FAC,BusinessPlanRI,01/12/2018,P-RP-P-FAC|01/01/2019|01/01/2020|750|623|2019|USD|6801|BUSA Transaction Liab|Fac|Fac|FAC|SL Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,750,623,2019,N,,USD,USD,Y,37204.7042,,-1,New,,,,,,-,-,37204.7042,,,,FAC,SL Facultative spend,P-RP-P-FAC|01/01/2019|01/01/2020|750|623|2019|USD|6801|BUSA Transaction Liab|Fac|Fac|FAC|SL Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|750|623|2019|USD|6801|BUSA Transaction Liab|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,750,623,2019,N,,USD,USD,Y,19060.6085,,-1,New,,,,,,-,-,19060.6085,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|750|623|2019|USD|6801|BUSA Transaction Liab|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|750|623|2019|USD|6801|BUSA Transaction Liab|QS|R&W QS - 70%|QS|TRALIA,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,750,623,2019,N,,USD,USD,Y,57638.232,,-1,New,,,,,,-,-,57638.232,,,,QS,TRALIA,P-RP-P-TTY|01/04/2019|01/04/2020|750|623|2019|USD|6801|BUSA Transaction Liab|QS|R&W QS - 70%|QS|TRALIA,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,756,2623,2019,N,,USD,USD,Y,1475276.371,,-1,New,,,,,,-,-,1475276.371,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,756,2623,2019,N,,USD,USD,Y,1666971.179,,-1,New,,,,,,-,-,1666971.179,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-FAC,BusinessPlanRI,01/12/2018,P-RP-P-FAC|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|Fac|Fac|FAC|SL Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,756,2623,2019,N,,USD,USD,Y,24600.9229,,-1,New,,,,,,-,-,24600.9229,,,,FAC,SL Facultative spend,P-RP-P-FAC|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|Fac|Fac|FAC|SL Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|756|2623|2019|USD|108|Healthcare-Hospitals|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,756,2623,2019,N,,USD,USD,Y,363482.3248,,-1,New,,,,,,-,-,363482.3248,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|756|2623|2019|USD|108|Healthcare-Hospitals|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,756,2623,2019,N,,USD,USD,Y,1364760.797,,-1,New,,,,,,-,-,1364760.797,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|756|2623|2019|USD|108|Healthcare-Hospitals|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|98|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,105284.3763,,-1,New,,,,,,-,-,105284.3763,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|98|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|98|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,51245.4526,,-1,New,,,,,,-,-,51245.4526,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|98|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|759|2623|2019|USD|98|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,10527.1445,,-1,New,,,,,,-,-,10527.1445,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|759|2623|2019|USD|98|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|99|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,33247.6978,,-1,New,,,,,,-,-,33247.6978,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|99|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|99|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,16182.7745,,-1,New,,,,,,-,-,16182.7745,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|759|2623|2019|USD|99|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|759|2623|2019|USD|99|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,759,2623,2019,N,,USD,USD,Y,3324.3614,,-1,New,,,,,,-,-,3324.3614,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|759|2623|2019|USD|99|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|98|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,23111.2045,,-1,New,,,,,,-,-,23111.2045,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|98|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|98|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,11249.0018,,-1,New,,,,,,-,-,11249.0018,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|98|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|759|623|2019|USD|98|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,2310.8366,,-1,New,,,,,,-,-,2310.8366,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|759|623|2019|USD|98|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|99|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,7298.2751,,-1,New,,,,,,-,-,7298.2751,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|99|Construction (Prof Liab)|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|99|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,3552.3164,,-1,New,,,,,,-,-,3552.3164,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|759|623|2019|USD|99|Construction (Prof Liab)|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|759|623|2019|USD|99|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,759,623,2019,N,,USD,USD,Y,729.7379,,-1,New,,,,,,-,-,729.7379,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|759|623|2019|USD|99|Construction (Prof Liab)|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00094|2623|2019|USD|129|Specialty Surety|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00094,2623,2019,N,,USD,USD,Y,27421.0391,,-1,New,,,,,,-,-,27421.0391,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00094|2623|2019|USD|129|Specialty Surety|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00094|623|2019|USD|129|Specialty Surety|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00094,623,2019,N,,USD,USD,Y,6019.2525,,-1,New,,,,,,-,-,6019.2525,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00094|623|2019|USD|129|Specialty Surety|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|768|2623|2019|USD|118|TMB Large Risk Cyber|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,768,2623,2019,N,,USD,USD,Y,158744.2545,,-1,New,,,,,,-,-,158744.2545,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|768|2623|2019|USD|118|TMB Large Risk Cyber|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|727|3623|2019|USD|10015|BICI Political|QS|Political Surplus|QS|Political Risk Stop Loss Agg,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,727,3623,2019,N,,USD,USD,Y,2193.6494,,-1,New,,,,,,-,-,2193.6494,,,,QS,Political Risk Stop Loss Agg,P-RP-P-TTY|01/01/2019|01/01/2020|727|3623|2019|USD|10015|BICI Political|QS|Political Surplus|QS|Political Risk Stop Loss Agg,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|727|3623|2019|USD|10015|BICI Political|QS|Political QS|QS|MINIMU - Political Risks QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,727,3623,2019,N,,USD,USD,Y,37657.6476,,-1,New,,,,,,-,-,37657.6476,,,,QS,MINIMU - Political Risks QS,P-RP-P-TTY|01/01/2019|01/01/2020|727|3623|2019|USD|10015|BICI Political|QS|Political QS|QS|MINIMU - Political Risks QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|727|USBICI|2019|USD|10015|BICI Political|QS|Political Surplus|QS|Political Risk Stop Loss Agg,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,727,USBICI,2019,N,,USD,USD,Y,12806.3506,,-1,New,,,,,,-,-,12806.3506,,,,QS,Political Risk Stop Loss Agg,P-RP-P-TTY|01/01/2019|01/01/2020|727|USBICI|2019|USD|10015|BICI Political|QS|Political Surplus|QS|Political Risk Stop Loss Agg,0
