Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|715|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,8022,2018,-,NULL,USD,USD,Y,1080.7954,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1080.7954,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|715|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|715|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,8022,2019,-,NULL,USD,USD,Y,-431.1987,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-431.1987,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|715|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|719|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2018,-,NULL,USD,USD,Y,-1453.485,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1453.485,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|719|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|719|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2019,-,NULL,USD,USD,Y,43807.2906,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,43807.2906,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|719|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|722|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2018,-,NULL,USD,USD,Y,4892.7916,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4892.7916,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|722|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|722|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2019,-,NULL,USD,USD,Y,-5537.4808,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5537.4808,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|722|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|735|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2018,-,NULL,USD,USD,Y,532.7164,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,532.7164,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|735|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|735|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2019,-,NULL,USD,USD,Y,-956.4429,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-956.4429,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|735|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|736|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2018,-,NULL,USD,USD,Y,-2294.9066,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2294.9066,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|736|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|736|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2019,-,NULL,USD,USD,Y,14332.2541,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14332.2541,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|736|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|764|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2018,-,NULL,USD,USD,Y,-9084.6736,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9084.6736,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|764|2018|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/06/2020,Munich_QQS|764|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2019,-,NULL,USD,USD,Y,46657.3116,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,46657.3116,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|764|2019|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|668|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|668|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|668|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|668|2017|USD,NULL
F,P-RP-P-FAC,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|SL Facultative spend|2018|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2018,-,NULL,USD,USD,Y,34289.53,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,34289.53,T1,NULL,NULL,FAC,SL Facultative spend,ObligatedPremium_SL/CyEx|SL Facultative spend|2018|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|SLCyEx QS2|2021|USD|747,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,747,8022,2021,-,NULL,USD,USD,Y,2.6411,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2.6411,T1,NULL,NULL,QS,SLCyEx QS2,ObligatedPremium_SL/CyEx|SLCyEx QS2|2021|USD|747,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2021,-,NULL,USD,USD,Y,16521.0206,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,16521.0206,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2021,-,NULL,USD,USD,Y,83193.2791,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,83193.2791,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2021,-,NULL,USD,USD,Y,12146.9397,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,12146.9397,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|673,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,8022,2021,-,NULL,USD,USD,Y,2580.4307,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2580.4307,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|673,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|674,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2021,-,NULL,USD,USD,Y,1661.7443,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1661.7443,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|674,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2021,-,NULL,USD,USD,Y,24730.3167,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,24730.3167,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|687,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,8022,2021,-,NULL,USD,USD,Y,12162.6785,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,12162.6785,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|687,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|688,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,8022,2021,-,NULL,USD,USD,Y,6086.545,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6086.545,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|688,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2021,-,NULL,USD,USD,Y,4368.0456,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4368.0456,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2021,-,NULL,USD,USD,Y,14043.3255,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14043.3255,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|700,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,8022,2021,-,NULL,USD,USD,Y,-4706.1591,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4706.1591,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|700,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2021,-,NULL,USD,USD,Y,89546.5225,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,89546.5225,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|715,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,8022,2021,-,NULL,USD,USD,Y,280.9213,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,280.9213,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|715,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2021,-,NULL,USD,USD,Y,4085.7624,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4085.7624,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|722,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2021,-,NULL,USD,USD,Y,48720.4239,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,48720.4239,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|722,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|735,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2021,-,NULL,USD,USD,Y,19311.2171,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,19311.2171,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|735,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2021,-,NULL,USD,USD,Y,18455.1582,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18455.1582,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|739,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,8022,2021,-,NULL,USD,USD,Y,2134.2033,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2134.2033,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|739,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|745,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,745,8022,2021,-,NULL,USD,USD,Y,6221.4208,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6221.4208,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2021|USD|745,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|671|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|671|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|671|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|671|2017|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|672|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|672|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|672|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|672|2017|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|673|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|673|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|673|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|673|2017|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|674|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|674|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|674|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|674|2017|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|686|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|686|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|686|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|686|2017|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,Munich_QQS|687|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,MUNQQS,Munich_QQS|687|2016|USD,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2016|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MORTAR - Engineering Risk Xs,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2016|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2017|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MORTAR - Engineering Risk Xs,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2017|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018||TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MORTAR - Engineering Risk Xs,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018||TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MORTAR - Engineering Risk Xs,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Occurrence QS|2018|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Occurrence QS,ObligatedPremium_BICI_Historical|Occurrence QS|2018|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Occurrence QS|2019|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2019,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Occurrence QS,ObligatedPremium_BICI_Historical|Occurrence QS|2019|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Political Risk Stop Loss Agg|2019||727,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,8022,2019,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Political Risk Stop Loss Agg,ObligatedPremium_BICI_Historical|Political Risk Stop Loss Agg|2019||727,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Property Cat XL|2018||803,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2018||803,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Property Cat XL|2018|USD|799,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,799,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2018|USD|799,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Property Cat XL|2018|USD|803,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2018|USD|803,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Property Cat XL|2019|USD|803,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,8022,2019,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2019|USD|803,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Property Cat XL|2020|USD|803,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,8022,2020,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2020|USD|803,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Sports & PA Risk Xs|2016|USD|TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Sports & PA Risk Xs,ObligatedPremium_BICI_Historical|Sports & PA Risk Xs|2016|USD|TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_BICI_Historical|Sports & PA Risk Xs|2017|USD|TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Sports & PA Risk Xs,ObligatedPremium_BICI_Historical|Sports & PA Risk Xs|2017|USD|TRI00081,NULL
