Policy Ref,Entity,Value,TriFocus,CCY,YOA,Date Of Fact,Source File
R0671A16,623,1663.112228,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0671A16,2623,7576.400149,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0672A17,623,602.6227302,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0672A17,2623,2745.281327,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0718A14,623,-111.6675,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0718A14,2623,-508.7075,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0718A15,623,15.726375,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0718A15,2623,71.642375,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0718A16,623,12193.59412,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0718A16,2623,55548.59545,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0771A14,623,47.4183,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0771A14,2623,216.0167,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0771A15,623,57.20955368,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0771A15,2623,260.6213001,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0804A15,623,1.906875,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0804A15,2623,8.686875,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0804A16,623,990.0007317,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0804A16,2623,4510.003333,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A12,623,12.30016969,N/A,USD,2012,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A12,2623,56.03410637,N/A,USD,2012,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A13,623,45.43269344,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A13,2623,206.971159,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A14,623,115.7884008,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A14,2623,527.4804925,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A15,623,693.7275595,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A15,2623,3160.314438,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A16,623,5915.636875,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0808A16,2623,26949.01243,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0847A15,623,-10284.75998,N/A,USD,2015,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0847A15,2623,-46852.79548,N/A,USD,2015,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0847A16,623,6231.567177,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0847A16,2623,28388.25047,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0847A17,623,2284.571621,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0847A17,2623,10407.49294,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0853A13,623,17.44225326,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A13,2623,74.35907969,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A14,623,46.31706508,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A14,2623,210.9999632,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A15,623,231.2376298,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A15,2623,1053.415869,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A16,623,2066.147949,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A16,2623,9412.451766,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A17,623,1070.634343,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0853A17,2623,4877.334231,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0854A13,623,804.8498518,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0854A13,2623,3431.202,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0862A13,623,-41.7276,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0862A13,2623,-190.0924,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0869A14,623,-4449.998159,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A14,2623,-20272.21384,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A15,623,-4256.75247,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A15,2623,-19391.87236,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A16,623,-3051.562632,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A16,2623,-13901.5631,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A17,623,4621.451135,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0869A17,2623,21053.27739,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A14,623,161.7477683,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A14,2623,736.8509443,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A15,623,84.08045048,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A15,2623,383.0331633,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A16,623,206.1276166,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A16,2623,939.0258089,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A17,623,181.7519946,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0872A17,2623,827.9813089,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0874A16,623,1480.104661,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0874A16,2623,6742.699013,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0875A16,623,1920.695194,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0875A16,2623,8749.83366,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0875A16,623,1339.300369,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0875A16,2623,6101.257235,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0875A17,623,3042.606865,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0875A17,2623,13860.76461,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0892A16,623,628.4668379,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0892A16,2623,2863.015595,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0892A17,623,168.9890152,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0892A17,2623,769.8388472,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0894A15,623,-6456.945097,N/A,USD,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,2623,-29414.97211,N/A,USD,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,623,77.52424456,N/A,GBP,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,2623,353.166003,N/A,GBP,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,623,-115.6825468,N/A,CAD,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,2623,-526.998269,N/A,CAD,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,623,30.56109457,N/A,EUR,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A15,2623,139.2227642,N/A,EUR,2015,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,623,51054.89879,N/A,USD,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,2623,232583.4278,N/A,USD,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,623,1971.81058,N/A,GBP,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,2623,8982.692642,N/A,GBP,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,623,958.4213096,N/A,CAD,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,2623,4366.141521,N/A,CAD,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,623,1107.426732,N/A,EUR,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A16,2623,5044.944002,N/A,EUR,2016,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,623,33653.29209,N/A,USD,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,2623,153309.4417,N/A,USD,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,623,5485.656842,N/A,GBP,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,2623,24990.2145,N/A,GBP,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,623,1180.686704,N/A,CAD,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,2623,5378.683874,N/A,CAD,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,623,3317.686205,N/A,EUR,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0894A17,2623,15113.90382,N/A,EUR,2017,01/12/2018,Dec-17 Willis Master RI broker rebate Ceded RI Transactions template
R0896A16,623,3334.585638,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0896A16,2623,15190.89013,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0896A17,623,6030.392126,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0896A17,2623,27471.78635,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0896A17,623,991.9810154,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0896A17,2623,4519.024626,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0898A16,623,755.714268,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0898A16,2623,3442.698332,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0898A16,623,697.1122258,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0898A16,2623,3175.733473,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0898A17,623,1206.078373,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0898A17,2623,5494.357034,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0909A16,623,58312.07058,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0909A16,2623,265643.8771,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0909A16,623,14920.35491,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0909A16,2623,67970.50571,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0909A16,623,5979.407545,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0909A16,2623,27239.52326,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0909A17,623,17687.47936,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0909A17,2623,80576.29488,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0909A17,623,2337.081188,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0909A17,2623,10646.70319,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0911C15,623,-10563.02276,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0911C15,2623,-48120.43703,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0926A16,623,10330.74277,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0926A16,2623,47062.2726,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0926A17,623,5353.17491,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0926A17,2623,24386.6857,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0927A16,623,16916.17365,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0927A16,2623,77062.56883,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0929A17,623,23828.80943,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0929A17,2623,108553.4652,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0937A16,623,107011.8186,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0937A16,2623,487498.2847,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0943B16,623,1733.381746,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B16,2623,7896.516843,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B16,623,1432.544176,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B16,2623,6526.034577,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B16,623,3638.668857,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B16,2623,16576.15813,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,623,751.5007257,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,2623,3423.503306,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,623,601.200546,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,2623,2738.802487,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,623,1244.48524,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0943B17,2623,5669.321647,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0945A16,623,38374.12089,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0945A16,2623,174815.4396,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0945A17,623,14423.42651,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0945A17,2623,65706.72079,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0950A16,623,4449.352329,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0950A16,2623,20269.27172,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0954A16,623,9702.273919,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0954A16,2623,44199.24785,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R1139M11A,623,-10.75207046,N/A,USD,2011,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R1139M11A,2623,-45.83777408,N/A,USD,2011,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
