"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-12-01","SWORD D&O|QS|SPDOQS13|671|2013","SPDOQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","671","USBICI","2013","-","NULL","USD","USD","Y","-170.6200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-170.6200","T1","","","QS","SWORD D&O","SWORD D&O|QS|SPDOQS13|671|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-12-01","Systemic cover - Clash|XL |R0945A20|686|2020","R0945A20","2020-07-01","2021-06-30","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","28793.7100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","28793.7100","T1","","","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A20|686|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-12-01","Systemic cover - Clash|XL |R0945A20|722|2020","R0945A20","2020-07-01","2021-06-30","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","7484.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","7484.7600","T1","","","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A20|722|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-12-01","Systemic cover - Clash|XL |R0945A20|736|2020","R0945A20","2020-07-01","2021-06-30","1980-01-01","1980-01-01","736","USBICI","2020","-","NULL","USD","USD","Y","2967.1300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2967.1300","T1","","","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A20|736|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-12-01","Systemic cover - Clash|XL |R0945A20|764|2020","R0945A20","2020-07-01","2021-06-30","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","248099.5100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","248099.5100","T1","","","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A20|764|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A19|764|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","592272.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","592272.3600","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|764|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|668|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","53626.6900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","53626.6900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|668|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|671|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","671","USBICI","2020","-","NULL","USD","USD","Y","1497.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1497.5400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|671|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|672|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","46972.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","46972.8300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|672|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|673|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","3694.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3694.8700","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|673|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|686|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","406246.5200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","406246.5200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|686|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|687|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","687","USBICI","2020","-","NULL","USD","USD","Y","23342.8100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","23342.8100","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|687|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|688|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","681.1300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","681.1300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|688|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|696|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","7725.9000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","7725.9000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|696|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|699|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","699","USBICI","2020","-","NULL","USD","USD","Y","9569.7300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9569.7300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|699|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|713|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","713","USBICI","2020","-","NULL","USD","USD","Y","27668.3900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","27668.3900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|713|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|719|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","719","USBICI","2020","-","NULL","USD","USD","Y","-252.4100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-252.4100","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|719|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|722|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","69357.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","69357.0000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|722|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011A20|764|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","782090.3500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","782090.3500","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|764|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011B19|735|2019","R1011B19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","735","USBICI","2019","-","NULL","USD","USD","Y","2794.5100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2794.5100","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011B19|735|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011B19|736|2019","R1011B19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","736","USBICI","2019","-","NULL","USD","USD","Y","25742.9400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","25742.9400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011B19|736|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011B20|735|2020","R1011B20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","735","USBICI","2020","-","NULL","USD","USD","Y","132735.8000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","132735.8000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011B20|735|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS |R1011B20|736|2020","R1011B20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","736","USBICI","2020","-","NULL","USD","USD","Y","255117.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","255117.8700","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011B20|736|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|668|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","668","USBICI","2018","-","NULL","USD","USD","Y","166953.5600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","166953.5600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|668|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|671|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","671","USBICI","2018","-","NULL","USD","USD","Y","1851.1600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1851.1600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|671|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|672|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","672","USBICI","2018","-","NULL","USD","USD","Y","4481.0600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4481.0600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|672|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|673|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","673","USBICI","2018","-","NULL","USD","USD","Y","281.1700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","281.1700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|673|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|686|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","-1166.1700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-1166.1700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|686|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|687|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","687","USBICI","2018","-","NULL","USD","USD","Y","1701.6800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1701.6800","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|687|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|696|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","8395.5700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","8395.5700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|696|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|699|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","1244.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1244.6000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|699|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|713|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","-5166.6400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-5166.6400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|713|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS13|672|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","672","USBICI","2013","-","NULL","USD","USD","Y","-11343.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-11343.3800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|672|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS13|675|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","675","USBICI","2013","-","NULL","USD","USD","Y","-3960000.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-3960000.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|675|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS13|685|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","685","USBICI","2013","-","NULL","USD","USD","Y","-.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|685|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS13|688|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","688","USBICI","2013","-","NULL","USD","USD","Y","38172.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","38172.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|688|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS14|668|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","668","USBICI","2014","-","NULL","USD","USD","Y","-24703.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-24703.3600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|668|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS14|671|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","671","USBICI","2014","-","NULL","USD","USD","Y",".0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-",".0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|671|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS14|672|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","672","USBICI","2014","-","NULL","USD","USD","Y",".0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-",".0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|672|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS14|686|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","686","USBICI","2014","-","NULL","USD","USD","Y","-333.2500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-333.2500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|686|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS14|688|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","688","USBICI","2014","-","NULL","USD","USD","Y","1867.5100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1867.5100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|688|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|668|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","-95848.1400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-95848.1400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|668|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|671|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","671","USBICI","2015","-","NULL","USD","USD","Y","-1002.4600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-1002.4600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|671|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|672|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","672","USBICI","2015","-","NULL","USD","USD","Y","1926924.2200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1926924.2200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|672|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|685|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","685","USBICI","2015","-","NULL","USD","USD","Y","-.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|685|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|686|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","686","USBICI","2015","-","NULL","USD","USD","Y","-.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|686|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|688|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","688","USBICI","2015","-","NULL","USD","USD","Y","9594.0400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9594.0400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|688|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|700|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","700","USBICI","2015","-","NULL","USD","USD","Y","9072.6400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9072.6400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|700|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS15|719|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","719","USBICI","2015","-","NULL","USD","USD","Y",".0200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-",".0200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|719|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|668|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","468063.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","468063.7600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|668|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|671|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","-134705.1800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-134705.1800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|671|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|672|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","672","USBICI","2016","-","NULL","USD","USD","Y","648750.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","648750.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|672|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|673|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","673","USBICI","2016","-","NULL","USD","USD","Y","-.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|673|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|686|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","-7257.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-7257.7500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|686|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|696|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","696","USBICI","2016","-","NULL","USD","USD","Y","-56250.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-56250.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|696|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","BICI Internal QS|QS|SPQS16|699|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","699","USBICI","2016","-","NULL","USD","USD","Y","68522.8600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","68522.8600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|699|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|715|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","715","USBICI","2018","-","NULL","USD","USD","Y","6750.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6750.0100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|715|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|719|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","122.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","122.8300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|719|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|722|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","-507.1100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-507.1100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|722|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-06-01","MUNQQS|QS|SPEXTAQS18|764|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","9888.2200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9888.2200","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|764|2018",""
