PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.007737557,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.007737557,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.001547511,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.007737557,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.009285068,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.010832579,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,EUR,EUR,Y,0.02321267,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00005|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.017647059,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.001764706,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.004705882,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.006470588,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.002352941,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.002941176,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.002941176,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.000588235,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.002941176,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.003529412,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.004117647,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,TRI00005,BIFR,2018,N,,USD,USD,Y,0.008823529,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00005|BIFR|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.053986968,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.005398697,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.014396525,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.019795222,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.007198262,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.008997828,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.008997828,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.001799566,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.008997828,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.010797394,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.012596959,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,EUR,EUR,Y,0.026993484,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|TRI00012|BIFR|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00012|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00012,BIFR,2018,N,,USD,USD,Y,0.020521362,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00012|BIFR|2018|N|USD|USD|Y|,0,
