"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","Environmental QS|QS |R1009A19|700|2019","R1009A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","700","USBICI","2019","-","NULL","USD","USD","Y","263.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","263.1000","T1","NULL","NULL","QS ","Environmental QS","Environmental QS|QS |R1009A19|700|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","Internal QS  - Engineering|QS|ENGQS13|TRI00068|2013","ENGQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2013","-","NULL","USD","USD","Y","434.6300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","434.6300","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS13|TRI00068|2013","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A19|671|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","556.6100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","556.6100","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A19|686|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","686","USBICI","2019","-","NULL","USD","USD","Y","18470.9100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","18470.9100","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|686|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A19|696|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","340.4400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","340.4400","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A19|699|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","4975.3000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4975.3000","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A19|764|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","71.4600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","71.4600","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A20|686|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","104909.1200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","104909.1200","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|686|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A20|713|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","713","USBICI","2020","-","NULL","USD","USD","Y","95.2000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","95.2000","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|713|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A20|764|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","370.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","370.0300","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|764|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","MUNICH - Surplus|QS |R1010A21|713|2021","R1010A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","713","USBICI","2021","-","NULL","USD","USD","Y","36438.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","36438.5400","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A21|713|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|672|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","5774.0200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5774.0200","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|672|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|673|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","10.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","10.0000","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|673|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|686|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","249472.4100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","249472.4100","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|686|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|687|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","687","USBICI","2020","-","NULL","USD","USD","Y","10475.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","10475.1000","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|687|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|688|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","1912.3200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1912.3200","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|688|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|696|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","1431.6100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1431.6100","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|696|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|699|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","699","USBICI","2020","-","NULL","USD","USD","Y","1823.2200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1823.2200","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|699|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A20|715|2020","R1053A20","2020-03-01","2020-12-31","1980-01-01","1980-01-01","715","USBICI","2020","-","NULL","USD","USD","Y","45.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","45.3600","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A20|715|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A21|668|2021","R1053A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","668","USBICI","2021","-","NULL","USD","USD","Y","5346.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5346.0300","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A21|668|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A21|686|2021","R1053A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","686","USBICI","2021","-","NULL","USD","USD","Y","326.2600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","326.2600","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A21|686|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A21|687|2021","R1053A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","687","USBICI","2021","-","NULL","USD","USD","Y","9173.1400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9173.1400","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A21|687|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS1|QS |R1053A21|696|2021","R1053A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","696","USBICI","2021","-","NULL","USD","USD","Y","1330.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1330.8700","T1","NULL","NULL","QS ","SLCyEx QS1","SLCyEx QS1|QS |R1053A21|696|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|668|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","45230.0600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","45230.0600","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|668|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|671|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","671","USBICI","2020","-","NULL","USD","USD","Y","315.6200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","315.6200","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|671|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|672|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","5685.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5685.7600","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|672|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|673|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","10.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","10.0000","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|673|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|686|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","37466.8500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","37466.8500","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|686|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|687|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","687","USBICI","2020","-","NULL","USD","USD","Y","10475.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","10475.1000","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|687|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|688|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","1830.2200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1830.2200","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|688|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|696|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","1391.5600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1391.5600","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|696|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|699|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","699","USBICI","2020","-","NULL","USD","USD","Y","1781.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1781.7200","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|699|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A20|715|2020","R1054A20","2020-04-01","2020-12-31","1980-01-01","1980-01-01","715","USBICI","2020","-","NULL","USD","USD","Y","45.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","45.3600","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A20|715|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A21|668|2021","R1054A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","668","USBICI","2021","-","NULL","USD","USD","Y","5346.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5346.0300","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A21|668|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A21|686|2021","R1054A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","686","USBICI","2021","-","NULL","USD","USD","Y","326.2600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","326.2600","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A21|686|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A21|687|2021","R1054A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","687","USBICI","2021","-","NULL","USD","USD","Y","9173.1400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9173.1400","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A21|687|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2021-12-01","SLCyEx QS2|QS |R1054A21|696|2021","R1054A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","696","USBICI","2021","-","NULL","USD","USD","Y","1330.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1330.8700","T1","NULL","NULL","QS ","SLCyEx QS2","SLCyEx QS2|QS |R1054A21|696|2021","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS15|673|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","673","USBICI","2015","-","NULL","USD","USD","Y","445035.4800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","445035.4800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|673|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS17|696|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","343533.2000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","343533.2000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|696|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS17|699|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","467868.2000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","467868.2000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|699|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS7-9|688|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","688","USBICI","2009","-","NULL","USD","USD","Y","11835.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","11835.3700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|688|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR10|668|2010","SPSUR10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y","15992.2200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","15992.2200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR10|668|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR16|671|2016","SPSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","67225.6900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","67225.6900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR16|671|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR17|671|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","8299.2500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","8299.2500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|671|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR17|672|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","36734.9800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","36734.9800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR17|686|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","29418.7900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","29418.7900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|686|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR17|696|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","787.5500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","787.5500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|696|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS06|687|2006","SPQS06","2006-01-01","2006-12-31","1980-01-01","1980-01-01","687","USBICI","2006","-","NULL","USD","USD","Y","109399.2300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","109399.2300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS06|687|2006","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS06|S120|2006","SPQS06","2006-01-01","2006-12-31","1980-01-01","1980-01-01","S120","USBICI","2006","-","NULL","USD","USD","Y","-.0100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-.0100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS06|S120|2006","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|668|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y","5018920.7600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5018920.7600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|668|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|670|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","670","USBICI","2010","-","NULL","USD","USD","Y","701571.4600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","701571.4600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|670|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|671|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","671","USBICI","2010","-","NULL","USD","USD","Y","443983.2500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","443983.2500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|671|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|672|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","672","USBICI","2010","-","NULL","USD","USD","Y","2874013.2500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2874013.2500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|672|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|673|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","673","USBICI","2010","-","NULL","USD","USD","Y","635379.7300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","635379.7300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|673|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS10|675|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","675","USBICI","2010","-","NULL","USD","USD","Y","8139765.7100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","8139765.7100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|675|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTQS17|696|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","14607.3100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","14607.3100","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|696|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTQS17|699|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","29804.3500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","29804.3500","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|699|2017","NULL"
