PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2018,-,NULL,USD,USD,Y,349.28,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,349.28,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|722|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2019,-,NULL,USD,USD,Y,39.92,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,39.92,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|722|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2017,-,NULL,USD,USD,Y,565.88,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,565.88,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2018,-,NULL,USD,USD,Y,737.44,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,737.44,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2019,-,NULL,USD,USD,Y,76055.20,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,76055.20,T1,NULL,NULL,QS ,A&E Lawyers QS,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2020,-,NULL,USD,USD,Y,602254.49,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,602254.49,T1,NULL,NULL,QS ,A&E Lawyers QS,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|668|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2020,-,NULL,USD,USD,Y,281702.69,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,281702.69,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|668|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2015,-,NULL,USD,USD,Y,8738.10,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,8738.10,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2017,-,NULL,USD,USD,Y,6005.40,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6005.00,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2018,-,NULL,USD,USD,Y,5088.44,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5088.44,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|671|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2020,-,NULL,USD,USD,Y,153428.65,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,153428.65,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|671|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|696|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2018,-,NULL,USD,USD,Y,1854.36,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1854.36,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|696|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|696|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2020,-,NULL,USD,USD,Y,264135.35,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,264135.35,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|696|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|696|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2020,-,NULL,USD,USD,Y,323821.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,323821.00,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|696|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|699|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,2019,-,NULL,USD,USD,Y,14.54,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14.54,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|699|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS |USD|699|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,2020,-,NULL,USD,USD,Y,111277.68,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,111277.68,T1,NULL,NULL,QS ,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS |USD|699|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|699|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,2020,-,NULL,USD,USD,Y,208913.60,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,208913.60,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|699|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|699|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,2020,-,NULL,USD,USD,Y,185338.19,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,185338.00,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|699|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|699|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,2020,-,NULL,USD,USD,Y,174486.68,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,174486.68,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|699|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Environmental QS|QS|USD|700|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2015,-,NULL,USD,USD,Y,17074.49,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,17074.00,T1,NULL,NULL,QS,Environmental QS,BICI_Earned_Agresso|Environmental QS|QS|USD|700|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Internal QS|QS|USD|700|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2016,-,NULL,USD,USD,Y,-0.01,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-0.01,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|700|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Master RI|QS|USD|700|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2016,-,NULL,USD,USD,Y,1108.95,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1109.00,T1,NULL,NULL,QS,Master RI,BICI_Earned_Agresso|Master RI|QS|USD|700|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Internal QS|QS|USD|700|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2015,-,NULL,USD,USD,Y,0.01,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,0.01,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|700|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|673|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,USBICI,2021,-,NULL,USD,USD,Y,4304.18,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4304.00,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|673|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,124131.75,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,124131.75,T1,NULL,NULL,QS ,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,39040.77,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,39040.77,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,40544.31,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,40544.31,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|674|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2020,-,NULL,USD,USD,Y,844.70,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,844.70,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|674|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|674|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2020,-,NULL,USD,USD,Y,750.85,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,750.85,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|674|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS1 - TRC|QS |USD|674|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2021,-,NULL,USD,USD,Y,699.90,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,699.90,T1,NULL,NULL,QS ,SLCyEx QS1 - TRC,BICI_Earned_Agresso|SLCyEx QS1 - TRC|QS |USD|674|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|719|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2020,-,NULL,USD,USD,Y,37002.87,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,37002.87,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|719|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|719|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2020,-,NULL,USD,USD,Y,35150.05,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,35150.05,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|719|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS1 - TRC|QS |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,30408.28,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,30408.00,T1,NULL,NULL,QS ,SLCyEx QS1 - TRC,BICI_Earned_Agresso|SLCyEx QS1 - TRC|QS |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2017,-,NULL,USD,USD,Y,2.94,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2.94,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|722|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2019,-,NULL,USD,USD,Y,552.87,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,552.87,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|722|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|736|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2019,-,NULL,USD,USD,Y,-695.94,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-695.94,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|736|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,51029.86,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,51029.86,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|719|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2020,-,NULL,USD,USD,Y,35475.44,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,35475.00,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|719|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2018,-,NULL,USD,USD,Y,325.38,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,325.38,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|722|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|Cyber Cat|XL |USD|722|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2021,-,NULL,USD,USD,Y,16463.36,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,16463.00,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|722|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2017,-,NULL,USD,USD,Y,186.90,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,186.90,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2018,-,NULL,USD,USD,Y,659.12,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,659.12,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2019,-,NULL,USD,USD,Y,77745.33,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,77745.33,T1,NULL,NULL,QS ,A&E Lawyers QS,BICI_Earned_Agresso|A&E Lawyers QS|QS |USD|668|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|668|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2020,-,NULL,USD,USD,Y,130821.33,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,130821.33,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|668|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,USBICI,2016,-,NULL,USD,USD,Y,13.87,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,13.87,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|668|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/09/2021,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2017,-,NULL,USD,USD,Y,6138.86,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6139.00,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|671|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2009,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2009,-,NULL,USD,USD,Y,-894667.16,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-894667.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2009,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2010,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2010,-,NULL,USD,USD,Y,-5547513.15,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-5547513.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2010,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2011,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2011,-,NULL,USD,USD,Y,-13675303.83,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-13675304.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2011,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2012,-,NULL,USD,USD,Y,-14241386.50,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-14241386.50,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2013,-,NULL,USD,USD,Y,-18344029.47,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-18344029.47,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2014,-,NULL,USD,USD,Y,-20715935.43,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-20715935.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2015,-,NULL,USD,USD,Y,-21104539.37,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-21104539.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2016,-,NULL,USD,USD,Y,-21898712.05,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-21898712.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2017,-,NULL,USD,USD,Y,-10294354.66,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-10294354.66,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2018,-,NULL,USD,USD,Y,0.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Internal QS|QS|USD|672|2007,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,USBICI,2007,-,NULL,USD,USD,Y,-40492.50,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-40493.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|672|2007,NULL
