Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2016|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,GBP,GBP,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,CAD,CAD,Y,1413523.824,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,1413523.824,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,EUR,EUR,Y,4265308.768,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,4265308.768,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,GBP,GBP,Y,3022394.787,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,3022394.787,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00004|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,USD,USD,Y,24527841.45,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,24527841.45,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00012|2016|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2016,-,NULL,CAD,CAD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2016|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00012|2016|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2016,-,NULL,EUR,EUR,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2016|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00012|2016|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2016,-,NULL,GBP,GBP,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2016|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|TRI00012|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2016|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,EUR,EUR,Y,-94542.8095,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-94542.8095,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|TRI00004|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2018,-,NULL,USD,USD,Y,-25706263.3,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-25706263.3,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00004|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2017,-,NULL,USD,USD,Y,-5361727.315,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-5361727.315,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|TRI00012|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2018,-,NULL,GBP,GBP,Y,-1102320.191,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1102320.191,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00004|2016|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2016,-,NULL,EUR,EUR,Y,-938566.89,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-938566.89,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2016|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00004|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2018,-,NULL,USD,USD,Y,-5642838.285,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-5642838.285,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|TRI00012|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,GBP,GBP,Y,-1009881.271,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1009881.271,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2016,-,NULL,USD,USD,Y,-1178593.237,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1178593.237,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2016|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,EUR,EUR,Y,-130046.715,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-130046.715,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2016|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2016,-,NULL,GBP,GBP,Y,-252043.5988,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-252043.5988,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2016|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,USD,USD,Y,-1043477.757,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1043477.757,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,USD,USD,Y,-5595215.22,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-5595215.22,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2016|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2016,-,NULL,CAD,CAD,Y,-22904.9049,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-22904.9049,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2016|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|TRI00012|2016|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2016,-,NULL,CAD,CAD,Y,-104344.567,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-104344.567,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2016|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,USD,USD,Y,-1228217.975,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1228217.975,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,GBP,GBP,Y,-623303.5996,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-623303.5996,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|770|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2017,-,NULL,CAD,CAD,Y,-207072.4819,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-207072.4819,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|770|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2017,-,NULL,USD,USD,Y,-392727.9004,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-392727.9004,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|770|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,EUR,EUR,Y,-144712.2994,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-144712.2994,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|744|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,623,2017,-,NULL,USD,USD,Y,-127501.6188,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-127501.6188,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|744|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,623,2018,-,NULL,GBP,GBP,Y,-136822.7413,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-136822.7413,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|721|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2017,-,NULL,USD,USD,Y,-1650834.493,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1650834.493,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|623|721|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,623,2018,-,NULL,USD,USD,Y,-489987.2145,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-489987.2145,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|721|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|744|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,CAD,CAD,Y,-189143.6009,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-189143.6009,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|744|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,EUR,EUR,Y,-245933.6898,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-245933.6898,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/12/2018,Cede 6107|2623|768|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2017,-,NULL,USD,USD,Y,-1732224.236,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1732224.236,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|900|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,USD,USD,Y,-1720615.421,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1720615.421,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|900|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,CAD,CAD,Y,71373.2646,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,71373.2646,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|900|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,EUR,EUR,Y,-149750.4939,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-149750.4939,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|900|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,GBP,GBP,Y,-699142.6368,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-699142.6368,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|900|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,USD,USD,Y,1628872.199,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1628872.199,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|901|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,CAD,CAD,Y,18511.0382,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18511.0382,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|901|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,EUR,EUR,Y,9606.7619,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,9606.7619,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|901|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,GBP,GBP,Y,4985.311,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4985.311,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 5623|3623|901|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,USD,USD,Y,69767.4076,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,69767.4076,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|714|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2018,-,NULL,USD,USD,Y,-0.059,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-0.059,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|714|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2019,-,NULL,USD,USD,Y,-105806.0317,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-105806.0317,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|721|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2018,-,NULL,EUR,EUR,Y,-269.0314,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-269.0314,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|721|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2018,-,NULL,USD,USD,Y,25652.634,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,25652.634,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|721|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2019,-,NULL,USD,USD,Y,38711.18,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,38711.18,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,CAD,CAD,Y,-6864.5357,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-6864.5357,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,EUR,EUR,Y,-89225.38,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-89225.38,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,GBP,GBP,Y,-31011.0945,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-31011.0945,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,USD,USD,Y,95020.7308,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,95020.7308,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,CAD,CAD,Y,-93456.0216,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-93456.0216,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,EUR,EUR,Y,170615.965,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,170615.965,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,GBP,GBP,Y,-125629.913,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-125629.913,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|744|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,USD,USD,Y,-53325.3413,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-53325.3413,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|766|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2019,-,NULL,USD,USD,Y,344798.2387,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,344798.2387,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|768|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2018,-,NULL,USD,USD,Y,-4207871.276,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4207871.276,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|768|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2019,-,NULL,USD,USD,Y,64662.111,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,64662.111,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2020,Cede 6107|2623|770|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,CAD,CAD,Y,-5209.0181,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5209.0181,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 5623|3623|900|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,GBP,GBP,Y,-28561.689,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-28561.689,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 5623|3623|808|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2018,-,NULL,GBP,GBP,Y,-559777.4835,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-559777.4835,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 5623|3623|809|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2018,-,NULL,EUR,EUR,Y,-15015.771,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-15015.771,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|TRI00004|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,USD,USD,Y,-31891.4531,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-31891.4531,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|USD,NULL
