PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,BeazleyCatCode
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-518205.9762,,,Adjustment,,,,,,E,-,-518205.9762,T1,,,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018|TRI00004,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Storm Dorian|Inwards|2019|USD|Syndicate 6107|Storm Dorian|2019|01/09/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,-40432,,,Adjustment,,,,,,E,-,-40432,T1,,,Treaty|Cat 6107|Storm Dorian|Inwards|2019|USD|Syndicate 6107|Storm Dorian|2019|01/09/2019|TRI00004,5,19D         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,-322318.66,,,Adjustment,,,,,,E,-,-322318.66,T1,,,Treaty|Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019|TRI00004,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,-120657.6,,,Adjustment,,,,,,E,-,-120657.6,T1,,,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019|TRI00004,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Woolsey Wildfire|Inwards|2018|USD|Syndicate 6107|Woolsey Wildfire|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,105222.6245,,,New,,,,,,E,-,105222.6245,T1,,,Treaty|Cat 6107|Woolsey Wildfire|Inwards|2018|USD|Syndicate 6107|Woolsey Wildfire|2018|08/11/2018|TRI00004,5,18L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2020,-,,USD,USD,Y,76000,,,New,,,,,,E,-,76000,T1,,,Treaty|Ex Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2019,-,,USD,USD,Y,23750,,,New,,,,,,E,-,23750,T1,,,Treaty|Ex Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2017,-,,USD,USD,Y,-102600.603,,,Adjustment,,,,,,E,-,-102600.603,T1,,,Treaty|Ex Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017|TRI00012,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2017,-,,USD,USD,Y,-8605.3176,,,Adjustment,,,,,,E,-,-8605.3176,T1,,,Treaty|Ex Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017|TRI00012,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2017,-,,USD,USD,Y,-4484.9045,,,Adjustment,,,,,,E,-,-4484.9045,T1,,,Treaty|Ex Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017|TRI00012,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2017,-,,USD,USD,Y,21475.9271,,,New,,,,,,E,-,21475.9271,T1,,,Treaty|Ex Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2018,-,,USD,USD,Y,8062.7324,,,New,,,,,,E,-,8062.7324,T1,,,Treaty|Ex Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018|TRI00012,5,18J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2018,-,,USD,USD,Y,-105876.2178,,,Adjustment,,,,,,E,-,-105876.2178,T1,,,Treaty|Ex Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018|TRI00012,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2019,-,,USD,USD,Y,4028.76,,,New,,,,,,E,-,4028.76,T1,,,Treaty|Ex Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019|TRI00012,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2019,-,,USD,USD,Y,-22500,,,Reversal,,,,,,E,-,-22500,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00012,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2019,-,,USD,USD,Y,-102500,,,Reversal,,,,,,E,-,-102500,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00012,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2019,-,,USD,USD,Y,-3816.72,,,Reversal,,,,,,E,-,-3816.72,T1,,,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00012,6,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2019,-,,USD,USD,Y,-17387.28,,,Reversal,,,,,,E,-,-17387.28,T1,,,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00012,6,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,-3712.32,,,Reversal,,,,,,E,-,-3712.32,T1,,,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00033,6,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,-16911.68,,,Reversal,,,,,,E,-,-16911.68,T1,,,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00033,6,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,-4474.26,,,Reversal,,,,,,E,-,-4474.26,T1,,,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00033,6,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,-20382.74,,,Reversal,,,,,,E,-,-20382.74,T1,,,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00033,6,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2018,-,,USD,USD,Y,-36055.08,,,Reversal,,,,,,E,-,-36055.08,T1,,,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018|TRI00033,6,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2018,-,,USD,USD,Y,-164250.92,,,Reversal,,,,,,E,-,-164250.92,T1,,,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018|TRI00033,6,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,-7922.7,,,Reversal,,,,,,E,-,-7922.7,T1,,,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00033,6,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,-36092.3,,,Reversal,,,,,,E,-,-36092.3,T1,,,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00033,6,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,-2446.2,,,Reversal,,,,,,E,-,-2446.2,T1,,,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017|TRI00033,6,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,-11143.8,,,Reversal,,,,,,E,-,-11143.8,T1,,,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017|TRI00033,6,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2019,-,,USD,USD,Y,-23750,,,Reversal,,,,,,E,-,-23750,T1,,,Treaty|Ex Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00012,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2019,-,,USD,USD,Y,-4028.76,,,Reversal,,,,,,E,-,-4028.76,T1,,,Treaty|Ex Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019|TRI00012,6,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2020,-,,USD,USD,Y,182140,,,Adjustment,,,,,,E,-,182140,T1,,,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2020,-,,USD,USD,Y,829748.8889,,,Adjustment,,,,,,E,-,829748.8889,T1,,,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,113560.6095,,,Adjustment,,,,,,E,-,113560.6095,T1,,,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,517331.6656,,,Adjustment,,,,,,E,-,517331.6656,T1,,,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-9268.56,,,Adjustment,,,,,,E,-,-9268.56,T1,,,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00004,6,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-42223.44,,,Adjustment,,,,,,E,-,-42223.44,T1,,,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00004,6,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,9441,,,Adjustment,,,,,,E,-,9441,T1,,,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018|TRI00004,6,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,43009,,,Adjustment,,,,,,E,-,43009,T1,,,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018|TRI00004,6,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2020,-,,USD,USD,Y,80951.1111,,,Adjustment,,,,,,E,-,80951.1111,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00012,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2020,-,,USD,USD,Y,368777.284,,,Adjustment,,,,,,E,-,368777.284,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00012,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,-39.06,,,Adjustment,,,,,,E,-,-39.06,T1,,,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00012,6,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,-177.94,,,Adjustment,,,,,,E,-,-177.94,T1,,,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00012,6,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2018,-,,USD,USD,Y,31.86,,,Adjustment,,,,,,E,-,31.86,T1,,,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018|TRI00012,6,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2018,-,,USD,USD,Y,145.14,,,Adjustment,,,,,,E,-,145.14,T1,,,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018|TRI00012,6,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2018,-,,USD,USD,Y,36055.08,,,New,,,,,,E,-,36055.08,T1,,,Treaty|Treaty Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018|TRI00033,6,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2018,-,,USD,USD,Y,164250.92,,,New,,,,,,E,-,164250.92,T1,,,Treaty|Treaty Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018|TRI00033,6,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,7922.7,,,New,,,,,,E,-,7922.7,T1,,,Treaty|Treaty Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00033,6,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,36092.3,,,New,,,,,,E,-,36092.3,T1,,,Treaty|Treaty Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00033,6,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,2446.2,,,New,,,,,,E,-,2446.2,T1,,,Treaty|Treaty Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017|TRI00033,6,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Treaty Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,11143.8,,,New,,,,,,E,-,11143.8,T1,,,Treaty|Treaty Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017|TRI00033,6,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2020,-,,USD,USD,Y,192258.8889,,,Adjustment,,,,,,E,-,192258.8889,T1,,,Treaty|Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,119869.5323,,,Adjustment,,,,,,E,-,119869.5323,T1,,,Treaty|Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00004,6,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-11252.0319,,,Adjustment,,,,,,E,-,-11252.0319,T1,,,Treaty|Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00004,6,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-06-01,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,11461.374,,,Adjustment,,,,,,E,-,11461.374,T1,,,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018|TRI00004,6,18K         
