AccountingPeriod,PolicyNumber,yoa,focus_area,TrifocusCode,TrifocusName,Entity,SignedValue,SignedLinePercent,SettlementCCY,OrgininalValue,OriginalCCY,MC_OriginalValue,MC_OrgininalCCY,mop,tot,Multiyear,statscode,Inception,Expiry,AccountKey
202301,TK316J20APCZ,2020,Cat                      ,TRI00004,Cat,623,82500.0000,1.0000,USD,8250000,USD,,,T  ,2020-09-30 00:00:00,N,SC ,2020-06-01 00:00:00,2021-05-31 00:00:00,GPE-RP-P
202301,TK317X20APCZ,2020,Cat                      ,TRI00004,Cat,623,72613.4500,2.5000,USD,2904538,USD,,,T  ,2020-09-30 00:00:00,N,SC ,2020-06-01 00:00:00,2021-05-31 00:00:00,GPE-RP-P
202301,TK322C21APCC,2021,Cat                      ,TRI00004,Cat,623,81889.0320,1.2000,USD,6824086,USD,,,T  ,2021-07-31 00:00:00,N,SC ,2021-06-01 00:00:00,2022-06-01 00:00:00,GPE-RP-P
202301,TK231G19APCS,2019,Cat                      ,TRI00004,Cat,623,54499.3638,.0790,GBP,9598016190,JPY,,,T  ,2019-04-30 00:00:00,Y,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TK262N18APCS,2018,Cat                      ,TRI00004,Cat,623,1716.5426,5.0000,USD,2019374,PHP,,,T  ,2018-05-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TK193F18APCS,2018,Cat                      ,TRI00004,Cat,623,72120.2522,10.0000,USD,5173361,CNY,,,T  ,2018-01-01 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK193F19APCS,2019,Cat                      ,TRI00004,Cat,623,78451.9490,10.0000,USD,5627549,CNY,,,T  ,2019-01-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TK194Q18APCS,2018,Cat                      ,TRI00004,Cat,623,40808.1389,10.0000,USD,2927267,CNY,,,T  ,2018-01-01 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK195C19APCS,2019,Cat                      ,TRI00004,Cat,623,41033.7133,10.0000,USD,2943448,CNY,,,T  ,2019-01-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TK230Z18APCC,2018,Cat                      ,TRI00004,Cat,623,154072.7000,2.0000,USD,7703635,USD,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TK231G18APCS,2018,Cat                      ,TRI00004,Cat,623,58744.1968,.0790,GBP,10640000000,JPY,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TK185V19APCW,2019,Cat                      ,TRI00004,Cat,623,9127.7226,5.7500,USD,158743,USD,,,T  ,2019-02-15 00:00:00,N,SC ,2019-01-01 00:00:00,2020-04-30 00:00:00,GPE-RP-P
202301,TK140L18APCC,2018,Cat                      ,TRI00004,Cat,623,124709.0400,4.5000,USD,2771312,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK147J18APCC,2018,Cat                      ,TRI00004,Cat,623,375596.2000,10.0000,USD,3755962,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK147J19APCC,2019,Cat                      ,TRI00004,Cat,623,259067.9000,10.0000,USD,2590679,USD,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TK149F18APCC,2018,Cat                      ,TRI00004,Cat,623,8200.1500,5.0000,CAD,164003,CAD,,,T  ,2018-02-01 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK169X18ANMD,2018,Treaty Misc              ,TRI00033,Treaty Misc,623,241375.2380,2.5000,GBP,96481241,HKD,,,T  ,2018-01-31 00:00:00,N,00 ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK169X19ANMD,2019,Treaty Misc              ,TRI00033,Treaty Misc,623,67550.5493,2.5000,GBP,27741378,HKD,,,T  ,2019-02-07 00:00:00,N,00 ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TK109C21APCZ,2021,Cat                      ,TRI00004,Cat,623,17269.5750,1.5000,EUR,1151305,EUR,,,T  ,2021-01-31 00:00:00,N,SC ,2021-01-01 00:00:00,2021-12-31 00:00:00,GPE-RP-P
202301,TK116D18APCW,2018,Cat                      ,TRI00004,Cat,623,2562.6650,3.5000,GBP,73219,GBP,,,T  ,2018-01-30 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK116D20APCW,2020,Cat                      ,TRI00004,Cat,623,142.7760,2.7000,GBP,5288,GBP,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TK090H18APCW,2018,Cat                      ,TRI00004,Cat,623,12191.2100,.5000,USD,2438242,USD,,,T  ,2018-01-01 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TK045A17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,29032.9692,2.0000,GBP,2329080250,KRW,,,T  ,2017-01-01 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TK046H17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,355.4602,2.0000,GBP,28515700,KRW,,,T  ,2017-01-01 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TK051N17APCC,2017,Cat                      ,TRI00004,Cat,623,7010.5600,.5000,CAD,1402112,CAD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TK025H20APCW,2020,Cat                      ,TRI00004,Cat,623,49504.5600,1.2000,USD,4125380,USD,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TK026V20APCW,2020,Cat                      ,TRI00004,Cat,623,58819.7160,1.2000,USD,4901643,USD,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TK027E20APCW,2020,Cat                      ,TRI00004,Cat,623,2566.1600,1.0000,USD,256616,USD,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TK031B20APCW,2020,Cat                      ,TRI00004,Cat,623,4800.0000,5.0000,USD,96000,USD,,,T  ,2020-01-01 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TJ289D19APCS,2019,Cat                      ,TRI00004,Cat,623,37.4346,9.9999,GBP,3187,DKK,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TJ303A19APCS,2019,Cat                      ,TRI00004,Cat,623,34642.7200,2.0000,USD,1732136,USD,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TJ307N19APCS,2019,Cat                      ,TRI00004,Cat,623,10244.6971,1.0000,GBP,19786911,ZAR,,,T  ,2019-02-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,TJ307N22APCS,2022,Cat                      ,TRI00004,Cat,623,34846.3534,2.0000,GBP,35100000,ZAR,,,T  ,2022-02-15 00:00:00,N,SC ,2022-01-01 00:00:00,2022-12-31 00:00:00,GPE-RP-P
202301,TJ318G20APCS,2020,Cat                      ,TRI00004,Cat,623,28454.6000,5.0000,CAD,569092,CAD,,,T  ,2020-02-28 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TJ322D18APCC,2018,Cat                      ,TRI00004,Cat,623,114414.0550,3.5000,USD,3268973,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ323L18APCC,2018,Cat                      ,TRI00004,Cat,623,18033.4700,3.2500,USD,554876,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ269L16APCC,2016,Cat                      ,TRI00004,Cat,623,1649.8547,5.0000,GBP,52941800,KRW,,,T  ,2016-12-01 00:00:00,N,SC ,2016-12-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TJ274V17APCC,2017,Cat                      ,TRI00004,Cat,623,2361.6000,4.0000,EUR,59040,EUR,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TJ277B17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,29.6200,2.0000,EUR,1481,EUR,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TJ277B18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,11.1200,2.0000,EUR,556,EUR,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ213N17APCC,2017,Cat                      ,TRI00004,Cat,623,105649.1150,5.5000,USD,1920893,USD,,,T  ,2017-07-31 00:00:00,N,SC ,2017-07-01 00:00:00,2018-06-30 00:00:00,GPE-RP-P
202301,TJ213N20APCC,2020,Cat                      ,TRI00004,Cat,623,94493.4750,7.5000,USD,1349832,USD,,,T  ,2020-08-15 00:00:00,N,SC ,2020-07-01 00:00:00,2021-06-30 00:00:00,GPE-RP-P
202301,TJ226D17APCC,2017,Cat                      ,TRI00004,Cat,623,329220.1200,2.0000,USD,16461006,USD,,,T  ,2017-05-01 00:00:00,N,SC ,2017-04-01 00:00:00,2018-03-31 00:00:00,GPE-RP-P
202301,TJ226D18APCC,2018,Cat                      ,TRI00004,Cat,623,164741.9600,2.0000,USD,8237098,USD,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ227L16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,7600.2000,1.5000,USD,506680,USD,,,T  ,2016-10-30 00:00:00,N,SC ,2016-07-01 00:00:00,2017-10-31 00:00:00,GPE-RP-P
202301,TJ241Q20APCR,2020,Ex Cat                   ,TRI00012,Ex Cat,623,74681.5888,3.6800,USD,2029391,USD,,,T  ,2020-06-30 00:00:00,N,SC ,2020-06-01 00:00:00,2021-05-31 00:00:00,GPE-RP-P
202301,TJ242C20APCR,2020,Ex Cat                   ,TRI00012,Ex Cat,623,18062.4640,5.6000,USD,322544,USD,,,T  ,2020-06-30 00:00:00,N,SC ,2020-06-01 00:00:00,2021-05-31 00:00:00,GPE-RP-P
202301,TJ249A16APCC,2016,Cat                      ,TRI00004,Cat,623,9813.4400,8.0000,USD,122668,USD,,,T  ,2016-11-01 00:00:00,N,SC ,2016-10-01 00:00:00,2017-10-31 00:00:00,GPE-RP-P
202301,TJ261F16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,35980.9681,2.5000,GBP,8500000,BRL,,,T  ,2016-12-01 00:00:00,N,SC ,2016-11-01 00:00:00,2017-10-31 00:00:00,GPE-RP-P
202301,TJ188C17APCC,2017,Cat                      ,TRI00004,Cat,623,140040.1000,5.0000,USD,2800802,USD,,,T  ,2017-06-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,TJ218Q18APCC,2018,Cat                      ,TRI00004,Cat,623,3491.2000,2.0000,USD,174560,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ153D17ANMD,2017,Treaty Misc              ,TRI00033,Treaty Misc,623,9180.0000,1.5000,USD,612000,USD,,,T  ,2017-07-01 00:00:00,N,00 ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,TJ154L17ANMD,2017,Treaty Misc              ,TRI00033,Treaty Misc,623,21060.0000,3.0000,USD,702000,USD,,,T  ,2017-07-01 00:00:00,N,00 ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,TJ155A17ANMD,2017,Treaty Misc              ,TRI00033,Treaty Misc,623,37800.0000,5.0000,USD,756000,USD,,,T  ,2017-07-01 00:00:00,N,00 ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,TJ159N20APCC,2020,Cat                      ,TRI00004,Cat,623,3362.4650,.5000,USD,672493,USD,,,T  ,2020-06-30 00:00:00,N,SC ,2020-06-01 00:00:00,2021-05-31 00:00:00,GPE-RP-P
202301,TJ199V18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,7756.3000,5.0000,USD,155126,USD,,,T  ,2018-06-30 00:00:00,N,SC ,2018-06-01 00:00:00,2019-05-31 00:00:00,GPE-RP-P
202301,TJ128G18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,181376.3750,12.5000,USD,1451011,USD,,,T  ,2018-06-01 00:00:00,N,SC ,2018-05-01 00:00:00,2019-04-30 00:00:00,GPE-RP-P
202301,TJ128G19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,9528.2500,12.5000,USD,76226,USD,,,T  ,2019-06-01 00:00:00,N,SC ,2019-05-01 00:00:00,2020-04-30 00:00:00,GPE-RP-P
202301,TJ129S16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,84656.2500,9.0000,USD,940625,USD,,,T  ,2016-06-01 00:00:00,N,SC ,2016-05-01 00:00:00,2017-04-30 00:00:00,GPE-RP-P
202301,TJ129S17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,134957.9700,7.0000,USD,1927971,USD,,,T  ,2017-06-01 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ129S18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,212921.1250,12.5000,USD,1703369,USD,,,T  ,2018-06-01 00:00:00,N,SC ,2018-05-01 00:00:00,2019-04-30 00:00:00,GPE-RP-P
202301,TJ129S19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,203050.8750,12.5000,USD,1624407,USD,,,T  ,2019-06-01 00:00:00,N,SC ,2019-05-01 00:00:00,2020-04-30 00:00:00,GPE-RP-P
202301,TJ130G17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,17082.1000,7.0000,USD,244030,USD,,,T  ,2017-06-01 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ131S16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,35635.0400,4.0000,USD,890876,USD,,,T  ,2016-05-30 00:00:00,N,SC ,2016-05-01 00:00:00,2017-04-30 00:00:00,GPE-RP-P
202301,TJ131S17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,262500.0000,7.5000,USD,3500000,USD,,,T  ,2017-07-01 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ131S18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,152475.0000,10.0000,USD,1524750,USD,,,T  ,2018-07-01 00:00:00,N,SC ,2018-05-01 00:00:00,2019-04-30 00:00:00,GPE-RP-P
202301,TJ131S19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,283757.0988,4.9999,USD,5675142,USD,,,T  ,2019-07-01 00:00:00,N,SC ,2019-05-01 00:00:00,2020-04-30 00:00:00,GPE-RP-P
202301,TJ132D17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,20795.8000,10.0000,USD,207958,USD,,,T  ,2017-06-01 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ150Z17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,490084.8400,8.5000,USD,5765704,USD,,,T  ,2017-05-31 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ151G17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,56117.4000,7.5000,USD,748232,USD,,,T  ,2017-05-31 00:00:00,N,SC ,2017-05-01 00:00:00,2018-04-30 00:00:00,GPE-RP-P
202301,TJ151G20APCR,2020,Ex Cat                   ,TRI00012,Ex Cat,623,41164.7000,5.0000,USD,823294,USD,,,T  ,2020-08-31 00:00:00,N,SC ,2020-05-01 00:00:00,2021-04-30 00:00:00,GPE-RP-P
202301,TJ169Z16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,85570.6600,7.0000,USD,1222438,USD,,,T  ,2016-07-01 00:00:00,N,SC ,2016-06-01 00:00:00,2017-05-31 00:00:00,GPE-RP-P
202301,TJ170K18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,20335.2208,2.4599,USD,826635,USD,,,T  ,2018-06-14 00:00:00,N,SC ,2018-05-15 00:00:00,2019-05-14 00:00:00,GPE-RP-P
202301,TJ093Q20APCC,2020,Cat                      ,TRI00004,Cat,623,284220.1400,2.0000,USD,14211007,USD,,,T  ,2020-03-31 00:00:00,N,SC ,2020-03-01 00:00:00,2021-02-28 00:00:00,GPE-RP-P
202301,TJ110S16APCS,2016,Cat                      ,TRI00004,Cat,623,30438.0000,12.0000,USD,253650,USD,,,T  ,2016-05-15 00:00:00,N,SC ,2016-04-01 00:00:00,2017-03-31 00:00:00,GPE-RP-P
202301,TJ110S17APCS,2017,Cat                      ,TRI00004,Cat,623,96996.9000,12.4355,USD,780000,USD,,,T  ,2017-05-15 00:00:00,N,SC ,2017-04-01 00:00:00,2018-03-31 00:00:00,GPE-RP-P
202301,TJ113A16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,53551.2390,12.5000,USD,588372,CAD,,,T  ,2016-06-01 00:00:00,N,SC ,2016-05-01 00:00:00,2017-04-30 00:00:00,GPE-RP-P
202301,TJ114H16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,43078.0332,12.5000,USD,473302,CAD,,,T  ,2016-06-01 00:00:00,N,SC ,2016-05-01 00:00:00,2017-04-30 00:00:00,GPE-RP-P
202301,TJ115V18APCW,2018,Cat                      ,TRI00004,Cat,623,403.0500,15.0000,USD,2687,USD,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-04-30 00:00:00,GPE-RP-P
202301,TJ118B17APCS,2017,Cat                      ,TRI00004,Cat,623,37833.6411,.3966,USD,9539496,USD,,,T  ,2017-07-31 00:00:00,N,SC ,2017-07-01 00:00:00,2018-06-30 00:00:00,GPE-RP-P
202301,TJ056S19JPCS,2019,Cat                      ,TRI00004,Cat,623,107468.6871,18.5000,GBP,932037119,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TJ057D18APCS,2018,Cat                      ,TRI00004,Cat,623,13471.0275,10.0000,USD,192512970,KRW,,,T  ,2018-04-01 00:00:00,N,SC ,2018-04-01 00:00:00,2018-12-09 00:00:00,GPE-RP-P
202301,TJ058L16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,781.9696,3.0000,GBP,41820733,KRW,,,T  ,2016-04-01 00:00:00,N,SC ,2016-04-01 00:00:00,2017-03-31 00:00:00,GPE-RP-P
202301,TJ058L18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,35407.1817,10.0000,GBP,568086350,KRW,,,T  ,2018-04-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ058L19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,145391.2390,18.5000,GBP,1260925718,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TJ059A18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,42357.3609,10.0000,GBP,679597680,KRW,,,T  ,2018-04-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ059A19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,125385.3485,18.5000,GBP,1087421854,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TJ060L18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,5007.4013,10.0000,GBP,80340660,KRW,,,T  ,2018-04-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ060L19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,58075.7313,18.5000,GBP,503669848,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TJ061A16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,781.9696,3.0000,GBP,41820732,KRW,,,T  ,2016-04-01 00:00:00,N,SC ,2016-04-01 00:00:00,2017-03-31 00:00:00,GPE-RP-P
202301,TJ070X16APCC,2016,Cat                      ,TRI00004,Cat,623,10449.8664,2.5000,USD,160392,OMR,,,T  ,2016-04-30 00:00:00,N,SC ,2016-04-01 00:00:00,2017-03-31 00:00:00,GPE-RP-P
202301,TJ081L17APCC,2017,Cat                      ,TRI00004,Cat,623,1308.2800,4.0000,USD,32707,USD,,,T  ,2017-04-30 00:00:00,N,SC ,2017-04-01 00:00:00,2018-03-31 00:00:00,GPE-RP-P
202301,TJ083H20APCR,2020,Ex Cat                   ,TRI00012,Ex Cat,623,17519.5240,4.4000,USD,432392,USD,,,T  ,2020-05-15 00:00:00,N,SC ,2020-04-01 00:00:00,2021-03-31 00:00:00,GPE-RP-P
202301,TJ035S17APCZ,2017,Cat                      ,TRI00004,Cat,623,82328.2800,1.5000,USD,5488552,USD,,,T  ,2017-04-15 00:00:00,N,SC ,2017-03-15 00:00:00,2018-03-14 00:00:00,GPE-RP-P
202301,TJ035S19APCZ,2019,                         ,,,623,193473.6500,2.5000,USD,7738946,USD,,,T  ,2019-06-15 00:00:00,N,SC ,2019-03-15 00:00:00,2020-03-14 00:00:00,GPE-RP-P
202301,TJ035S20APCZ,2020,                         ,,,623,363525.8800,4.0000,USD,9088147,USD,,,T  ,2020-07-15 00:00:00,N,SC ,2020-03-15 00:00:00,2021-03-14 00:00:00,GPE-RP-P
202301,TJ036D19APCZ,2019,Cat                      ,TRI00004,Cat,623,46824.1200,4.0000,USD,1170603,USD,,,T  ,2019-06-15 00:00:00,N,SC ,2019-03-15 00:00:00,2020-03-14 00:00:00,GPE-RP-P
202301,TJ036D20APCZ,2020,Cat                      ,TRI00004,Cat,623,217609.9450,3.5000,USD,6217427,USD,,,T  ,2020-07-15 00:00:00,N,SC ,2020-03-15 00:00:00,2021-03-14 00:00:00,GPE-RP-P
202301,TJ037L17APCS,2017,Cat                      ,TRI00004,Cat,623,14244.9300,4.5000,USD,316554,USD,,,T  ,2017-04-14 00:00:00,N,SC ,2017-03-15 00:00:00,2018-03-14 00:00:00,GPE-RP-P
202301,TJ037L20APCS,2020,Cat                      ,TRI00004,Cat,623,191571.6600,3.5000,USD,5473476,USD,,,T  ,2020-07-15 00:00:00,N,SC ,2020-03-15 00:00:00,2021-03-14 00:00:00,GPE-RP-P
202301,TJ038A20APCS,2020,                         ,,,623,65348.8000,4.0000,USD,1633720,USD,,,T  ,2020-07-15 00:00:00,N,SC ,2020-03-15 00:00:00,2021-03-14 00:00:00,GPE-RP-P
202301,TJ041H18APCS,2018,Cat                      ,TRI00004,Cat,623,172995.1104,1.0000,GBP,2443764122,JPY,,,T  ,2018-05-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ048F18APCC,2018,Cat                      ,TRI00004,Cat,623,53038.6179,.5000,GBP,1470248338,JPY,,,T  ,2018-05-01 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,TJ052C19JPCS,2019,Cat                      ,TRI00004,Cat,623,68073.1779,18.5000,GBP,590374092,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TJ053K19JPCS,2019,Cat                      ,TRI00004,Cat,623,943.1837,18.5000,GBP,8179892,KRW,,,T  ,2019-04-01 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,TH319V18APCC,2018,Cat                      ,TRI00004,Cat,623,96074.9346,3.3100,USD,2902566,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ001E17APCC,2017,Cat                      ,TRI00004,Cat,623,34783.7400,2.2500,USD,1545944,USD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TJ001E18APCC,2018,Cat                      ,TRI00004,Cat,623,57098.4900,3.0000,USD,1903283,USD,,,T  ,2018-02-28 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ002N17APCC,2017,Cat                      ,TRI00004,Cat,623,10333.5525,1.1250,USD,918538,USD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,TJ002N18APCC,2018,Cat                      ,TRI00004,Cat,623,34259.0800,2.0000,USD,1712954,USD,,,T  ,2018-02-28 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TJ018H16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,87000.0000,7.5000,USD,1160000,USD,,,T  ,2016-01-31 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,TJ019V16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,51116.3250,7.5000,USD,681551,USD,,,T  ,2016-01-31 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,TJ033Z16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,1183.6500,15.0000,USD,7891,USD,,,T  ,2016-03-30 00:00:00,N,SC ,2016-03-01 00:00:00,2017-04-30 00:00:00,GPE-RP-P
202301,TH301E20BPCC,2020,Cat                      ,TRI00004,Cat,623,2234.1900,.5000,USD,446838,USD,,,T  ,2020-01-31 00:00:00,Y,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TH301E20DPCC,2020,Cat                      ,TRI00004,Cat,623,12646.2550,.5000,USD,2529251,USD,,,T  ,2020-01-31 00:00:00,Y,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,TH327F18APCC,2018,Cat                      ,TRI00004,Cat,623,19578.7800,2.2500,CAD,870168,CAD,,,T  ,2018-02-01 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,TH328Q22APCS,2022,Cat                      ,TRI00004,Cat,623,5614.0280,1.4000,CAD,401002,CAD,,,T  ,2022-02-01 00:00:00,N,SC ,2022-01-01 00:00:00,2022-12-31 00:00:00,GPE-RP-P
