PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-955.0400,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-955.0400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-73752.1400,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-73752.1400,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-16698.3200,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-16698.3200,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2020,-,NULL,USD,USD,Y,-93901.2900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-93901.2900,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2020,-,NULL,USD,USD,Y,-55665.4000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-55665.4000,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2020,-,NULL,USD,USD,Y,-1826.6400,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1826.6400,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-3425.4700,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-3425.4700,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2020,-,NULL,USD,USD,Y,-125201.5800,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-125201.5800,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|747,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,747,USBICI,2020,-,NULL,USD,USD,Y,-60.0300,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-60.0300,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|747,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2020,-,NULL,USD,USD,Y,-53822.0900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-53822.0900,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-22264.2800,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-22264.2800,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-1348.2900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1348.2900,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-2569.0900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-2569.0900,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-103429.2800,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-103429.2800,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2020,-,NULL,USD,USD,Y,-1398.3600,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1398.3600,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2020,-,NULL,USD,USD,Y,-6497.0200,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-6497.0200,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2021,-,NULL,USD,USD,Y,-1377.4100,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-1377.4100,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,-42429.4900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-42429.4900,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2021,-,NULL,USD,USD,Y,-26073.7100,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-26073.7100,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2021,-,NULL,USD,USD,Y,-577.1900,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-577.1900,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-60560.9000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-60560.9000,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-17220.5700,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-17220.5700,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,-44925.2600,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-44925.2600,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2021,-,NULL,USD,USD,Y,-18468.9500,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-18468.9500,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-85497.7000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-85497.7000,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2021,-,NULL,USD,USD,Y,-23712.7100,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-23712.7100,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2021|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-12198.0000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-12198.0000,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2021,-,NULL,USD,USD,Y,-4592.5200,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-4592.5200,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|CUNA QS|2021|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2021,-,NULL,USD,USD,Y,-55782.3300,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-55782.3300,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2021|USD|8022|722,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|671,R0139M21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,223289.9765,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,223289.9765,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|671,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|686,R0139M21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,686,USBICI,2021,-,NULL,USD,USD,Y,47895.7052,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,47895.7052,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|686,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|713,R0139M21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,713,USBICI,2021,-,NULL,USD,USD,Y,104285.5231,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,104285.5231,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M21|MUNICH - Surplus|8022|2021|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R0957A21|CUNA QS|8022|2021|USD|736,R0957A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,736,USBICI,2021,-,NULL,USD,USD,Y,63558.7101,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,63558.7101,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A21|CUNA QS|8022|2021|USD|736,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R0957A21|CUNA QS|8022|2021|USD|764,R0957A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,764,USBICI,2021,-,NULL,USD,USD,Y,170217.6007,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,170217.6007,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A21|CUNA QS|8022|2021|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|668,R1051A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,182809.3334,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,182809.3334,T1,NULL,NULL,QS,SLCyEx QS1 - TRC,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|673,R1051A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,673,USBICI,2021,-,NULL,USD,USD,Y,3805.7171,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,3805.7171,T1,NULL,NULL,QS,SLCyEx QS1 - TRC,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|673,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|699,R1051A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,115465.5718,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,115465.5718,T1,NULL,NULL,QS,SLCyEx QS1 - TRC,P-OR-P-TTY|R1051A21|SLCyEx QS1 - TRC|8022|2021|USD|699,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R1052A21|SLCyEx QS1|8022|2021|USD|699,R1052A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,153954.0958,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,153954.0958,T1,NULL,NULL,QS,SLCyEx QS1,P-OR-P-TTY|R1052A21|SLCyEx QS1|8022|2021|USD|699,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-06-01,P-OR-P-TTY|R1052A21|SLCyEx QS1|8022|2021|USD|700,R1052A21,2021-01-01,2021-12-31,1980-01-01,1980-01-01,700,USBICI,2021,-,NULL,USD,USD,Y,23584.2699,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,23584.2699,T1,NULL,NULL,QS,SLCyEx QS1,P-OR-P-TTY|R1052A21|SLCyEx QS1|8022|2021|USD|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-302.6500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-302.6500,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,-77475.7700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-77475.7700,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-169655.7000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-169655.7000,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2021,-,NULL,USD,USD,Y,-51658.5000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-51658.5000,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2021,-,NULL,USD,USD,Y,-901.2800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-901.2800,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2021,-,NULL,USD,USD,Y,-34258.6400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-34258.6400,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2021,-,NULL,USD,USD,Y,-31111.7700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-31111.7700,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2021,-,NULL,USD,USD,Y,-5172.4500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5172.4500,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2021,-,NULL,USD,USD,Y,-54930.1200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-54930.1200,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-42203.5200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-42203.5200,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2021,-,NULL,USD,USD,Y,-571.6800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-571.6800,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2021,-,NULL,USD,USD,Y,-12928.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-12928.0000,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2021|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2020,-,NULL,USD,USD,Y,-1237.6000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1237.6000,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2020,-,NULL,USD,USD,Y,-15638.5500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-15638.5500,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-09-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-4396.4500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4396.4500,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NULL
