"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2010|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2010","-","NULL","USD","USD","Y","7353.9155","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","7353.9155","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2010|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2010","-","NULL","USD","USD","Y","-1358.9200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1358.9200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2011","-","NULL","USD","USD","Y","-148233.3700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-148233.3700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2011","-","NULL","USD","USD","Y","317.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","317.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2011","-","NULL","USD","USD","Y","112.9393","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","112.9393","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2011","-","NULL","USD","USD","Y","1286.9900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1286.9900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2011","-","NULL","USD","USD","Y","-14.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-14.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2011","-","NULL","USD","USD","Y","417.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","417.7500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2011|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2011","-","NULL","USD","USD","Y","18.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","18.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2012|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2012","-","NULL","USD","USD","Y","78346.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","78346.0100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2012|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2012|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2012","-","NULL","USD","USD","Y","316.6305","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","316.6305","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2012|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","364.4557","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","364.4557","T1","NULL","NULL","XL","Professions","Professions|XL|2017|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","455.0550","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","455.0550","T1","NULL","NULL","XL","Professions","Professions|XL|2017|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","291.7737","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","291.7737","T1","NULL","NULL","XL","Professions","Professions|XL|2017|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","30.7764","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","30.7764","T1","NULL","NULL","XL","Professions","Professions|XL|2017|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","409.7509","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","409.7509","T1","NULL","NULL","XL","Professions","Professions|XL|2017|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","194.7523","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","194.7523","T1","NULL","NULL","XL","Professions","Professions|XL|2017|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","4940.1432","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4940.1432","T1","NULL","NULL","XL","Professions","Professions|XL|2017|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2017","-","NULL","USD","USD","Y","197.4614","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","197.4614","T1","NULL","NULL","XL","Professions","Professions|XL|2017|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2017|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2017","-","NULL","USD","USD","Y","390.6042","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","390.6042","T1","NULL","NULL","XL","Professions","Professions|XL|2017|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2018","-","NULL","USD","USD","Y","-16614.3988","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-16614.3988","T1","NULL","NULL","XL","Professions","Professions|XL|2018|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2018","-","NULL","USD","USD","Y","-12739.7430","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12739.7430","T1","NULL","NULL","XL","Professions","Professions|XL|2018|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2018","-","NULL","USD","USD","Y","-11999.8408","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-11999.8408","T1","NULL","NULL","XL","Professions","Professions|XL|2018|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|674|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","674","USBICI","2018","-","NULL","USD","USD","Y","335228.0089","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","335228.0089","T1","NULL","NULL","XL","Professions","Professions|XL|2018|674|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","-6453.1891","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-6453.1891","T1","NULL","NULL","XL","Professions","Professions|XL|2018|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","-7426.0265","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-7426.0265","T1","NULL","NULL","XL","Professions","Professions|XL|2018|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","2971.0851","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2971.0851","T1","NULL","NULL","XL","Professions","Professions|XL|2018|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","-3729.4267","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3729.4267","T1","NULL","NULL","XL","Professions","Professions|XL|2018|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","17245.1893","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","17245.1893","T1","NULL","NULL","XL","Professions","Professions|XL|2018|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2018","-","NULL","USD","USD","Y","-5745.3551","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-5745.3551","T1","NULL","NULL","XL","Professions","Professions|XL|2018|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","Professions|XL|2018|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","-12468.4743","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12468.4743","T1","NULL","NULL","XL","Professions","Professions|XL|2018|764|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2013|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2013","-","NULL","USD","USD","Y","-.0651","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-.0651","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2013|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2014|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2014","-","NULL","USD","USD","Y","12.9212","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","12.9212","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2014|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2015|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","14714.5380","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","14714.5380","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2015|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2016|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","-132322.5944","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-132322.5944","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2016|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2017|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2017","-","NULL","USD","USD","Y","4836.1947","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4836.1947","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2017|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2019-03-01","SL Facultative spend|FAC|2017|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","416.7364","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","416.7364","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|2017|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2014","-","NULL","USD","USD","Y","19346.4400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","19346.4400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2014","-","NULL","USD","USD","Y","-1398.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1398.3800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|673|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","673","USBICI","2014","-","NULL","USD","USD","Y","828.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","828.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|673|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|674|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","674","USBICI","2014","-","NULL","USD","USD","Y","45046.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","45046.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|674|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2014","-","NULL","USD","USD","Y","-162696.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-162696.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2014","-","NULL","USD","USD","Y","122093.5200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","122093.5200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2014","-","NULL","USD","USD","Y","29254.6700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","29254.6700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2014","-","NULL","USD","USD","Y","106443.3700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","106443.3700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2014","-","NULL","USD","USD","Y","623711.7900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","623711.7900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2014","-","NULL","USD","USD","Y","1262.2300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1262.2300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2014","-","NULL","USD","USD","Y","12423.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","12423.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2014","-","NULL","USD","USD","Y","-323.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-323.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2014","-","NULL","USD","USD","Y","27824.5200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","27824.5200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|715|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","715","USBICI","2014","-","NULL","USD","USD","Y","1969.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1969.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|715|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2014","-","NULL","USD","USD","Y","60572.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","60572.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2014","-","NULL","USD","USD","Y","1709.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1709.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2019-03-01","BICI Internal QS|QS|2014|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2014","-","NULL","USD","USD","Y","1919.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1919.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2014|735|USD","NULL"
